# Tilt	Rotation	mrd
30.00	190.00	0.00
30.00	195.00	0.00
30.00	200.00	0.00
30.00	205.00	0.00
30.00	210.00	0.00
30.00	215.00	0.00
30.00	220.00	0.00
30.00	225.00	0.00
30.00	230.00	0.00
30.00	235.00	0.00
30.00	240.00	0.00
30.00	245.00	0.00
30.00	250.00	0.00
30.00	255.00	0.00
30.00	260.00	0.00
30.00	265.00	0.00
30.00	270.00	0.00
30.00	275.00	0.00
30.00	280.00	0.00
30.00	285.00	0.00
30.00	290.00	0.00
30.00	295.00	0.00
30.00	300.00	0.00
30.00	305.00	0.00
30.00	310.00	0.00
30.00	315.00	0.00
30.00	320.00	0.00
30.00	325.00	0.00
30.00	330.00	0.00
30.00	335.00	0.00
30.00	340.00	0.00
30.00	345.00	0.00
30.00	350.00	0.00
30.00	355.00	0.00
30.00	360.00	0.00
35.00	0.00	0.00
35.00	5.00	0.00
35.00	10.00	0.00
35.00	15.00	0.00
35.00	20.00	0.00
35.00	25.00	0.00
35.00	30.00	0.00
35.00	35.00	0.00
35.00	40.00	0.00
35.00	45.00	0.00
35.00	50.00	0.00
35.00	55.00	0.00
35.00	60.00	0.00
35.00	65.00	0.00
35.00	70.00	0.00
35.00	75.00	0.00
35.00	80.00	0.00
35.00	85.00	0.00
35.00	90.00	0.00
35.00	95.00	0.00
35.00	100.00	0.00
35.00	105.00	0.00
35.00	110.00	0.00
35.00	115.00	0.00
35.00	120.00	0.00
35.00	125.00	0.00
35.00	130.00	0.00
35.00	135.00	0.00
35.00	140.00	0.00
35.00	145.00	0.00
35.00	150.00	0.00
35.00	155.00	0.00
35.00	160.00	0.00
35.00	165.00	0.00
35.00	170.00	0.00
35.00	175.00	0.00
35.00	180.00	0.00
35.00	185.00	0.00
35.00	190.00	0.00
35.00	195.00	0.00
35.00	200.00	0.00
35.00	205.00	0.00
35.00	210.00	0.00
35.00	215.00	0.00
35.00	220.00	0.00
35.00	225.00	0.00
35.00	230.00	0.00
35.00	235.00	0.00
35.00	240.00	0.00
35.00	245.00	0.00
35.00	250.00	0.00
35.00	255.00	0.00
35.00	260.00	0.00
35.00	265.00	0.00
35.00	270.00	0.00
35.00	275.00	0.00
35.00	280.00	0.00
35.00	285.00	0.00
35.00	290.00	0.00
35.00	295.00	0.00
35.00	300.00	0.00
35.00	305.00	0.00
35.00	310.00	0.00
35.00	315.00	0.00
35.00	320.00	0.00
35.00	325.00	0.00
35.00	330.00	0.00
35.00	335.00	0.00
35.00	340.00	0.00
35.00	345.00	0.00
35.00	350.00	0.00
35.00	355.00	0.00
35.00	360.00	0.00
40.00	0.00	0.00
40.00	5.00	0.00
40.00	10.00	0.00
40.00	15.00	0.00
40.00	20.00	0.00
40.00	25.00	0.00
40.00	30.00	0.00
40.00	35.00	0.00
40.00	40.00	0.00
40.00	45.00	0.00
40.00	50.00	0.00
40.00	55.00	0.00
40.00	60.00	0.00
40.00	65.00	0.00
40.00	70.00	0.00
40.00	75.00	0.00
40.00	80.00	0.00
40.00	85.00	0.00
40.00	90.00	0.00
40.00	95.00	0.00
40.00	100.00	0.00
40.00	105.00	0.00
40.00	110.00	0.00
40.00	115.00	0.00
40.00	120.00	0.00
40.00	125.00	0.00
40.00	130.00	0.00
40.00	135.00	0.00
40.00	140.00	0.00
40.00	145.00	0.00
40.00	150.00	0.00
40.00	155.00	0.00
40.00	160.00	0.00
40.00	165.00	0.00
40.00	170.00	0.00
40.00	175.00	0.00
40.00	180.00	0.00
40.00	185.00	0.00
40.00	190.00	0.00
40.00	195.00	0.00
40.00	200.00	0.00
40.00	205.00	0.00
40.00	210.00	0.00
40.00	215.00	0.00
40.00	220.00	0.00
40.00	225.00	0.00
40.00	230.00	0.00
40.00	235.00	0.00
40.00	240.00	0.00
40.00	245.00	0.00
40.00	250.00	0.00
40.00	255.00	0.00
40.00	260.00	0.00
40.00	265.00	0.00
40.00	270.00	0.00
40.00	275.00	0.00
40.00	280.00	0.00
40.00	285.00	0.00
40.00	290.00	0.00
40.00	295.00	0.00
40.00	300.00	0.00
40.00	305.00	0.00
40.00	310.00	0.00
40.00	315.00	0.00
40.00	320.00	0.00
40.00	325.00	0.00
40.00	330.00	0.00
40.00	335.00	0.00
40.00	340.00	0.00
40.00	345.00	0.00
40.00	350.00	0.00
40.00	355.00	0.00
40.00	360.00	0.00
45.00	0.00	0.00
45.00	5.00	0.00
45.00	10.00	0.00
45.00	15.00	0.00
45.00	20.00	0.00
45.00	25.00	0.00
45.00	30.00	0.00
45.00	35.00	0.00
45.00	40.00	0.00
45.00	45.00	0.00
45.00	50.00	0.00
45.00	55.00	0.00
45.00	60.00	0.00
45.00	65.00	0.00
45.00	70.00	0.00
45.00	75.00	0.00
45.00	80.00	0.00
45.00	85.00	0.00
45.00	90.00	0.00
45.00	95.00	0.00
45.00	100.00	0.00
45.00	105.00	0.00
45.00	110.00	0.00
45.00	115.00	0.00
45.00	120.00	0.00
45.00	125.00	0.00
45.00	130.00	0.00
45.00	135.00	0.00
45.00	140.00	0.00
45.00	145.00	0.00
45.00	150.00	0.00
45.00	155.00	0.00
45.00	160.00	0.00
45.00	165.00	0.00
45.00	170.00	0.00
45.00	175.00	0.00
45.00	180.00	0.00
45.00	185.00	0.00
45.00	190.00	0.00
45.00	195.00	0.00
45.00	200.00	0.00
45.00	205.00	0.00
45.00	210.00	0.00
45.00	215.00	0.00
45.00	220.00	0.00
45.00	225.00	0.00
45.00	230.00	0.00
45.00	235.00	0.00
45.00	240.00	0.00
45.00	245.00	0.00
45.00	250.00	0.00
45.00	255.00	0.00
45.00	260.00	0.00
45.00	265.00	0.00
45.00	270.00	0.00
45.00	275.00	0.00
45.00	280.00	0.00
45.00	285.00	0.00
45.00	290.00	0.00
45.00	295.00	0.00
45.00	300.00	0.00
45.00	305.00	0.00
45.00	310.00	0.00
45.00	315.00	0.00
45.00	320.00	0.00
45.00	325.00	0.00
45.00	330.00	0.00
45.00	335.00	0.00
45.00	340.00	0.00
45.00	345.00	0.00
45.00	350.00	0.00
45.00	355.00	0.00
45.00	360.00	0.00
50.00	0.00	0.00
50.00	5.00	0.00
50.00	10.00	0.00
50.00	15.00	0.00
50.00	20.00	0.00
50.00	25.00	0.00
50.00	30.00	0.00
50.00	35.00	0.00
50.00	40.00	0.00
50.00	45.00	0.00
50.00	50.00	0.00
50.00	55.00	0.00
50.00	60.00	0.00
50.00	65.00	0.00
50.00	70.00	0.00
50.00	75.00	0.00
50.00	80.00	0.00
50.00	85.00	0.00
50.00	90.00	0.00
50.00	95.00	0.00
50.00	100.00	0.00
50.00	105.00	0.00
50.00	110.00	0.00
50.00	115.00	0.00
50.00	120.00	0.00
50.00	125.00	0.00
50.00	130.00	0.00
50.00	135.00	0.00
50.00	140.00	0.00
50.00	145.00	0.00
50.00	150.00	0.00
50.00	155.00	0.00
50.00	160.00	0.00
50.00	165.00	0.00
50.00	170.00	0.00
50.00	175.00	0.00
50.00	180.00	0.00
50.00	185.00	0.00
50.00	190.00	0.00
50.00	195.00	0.00
50.00	200.00	0.00
50.00	205.00	0.00
50.00	210.00	0.00
50.00	215.00	0.00
50.00	220.00	0.00
50.00	225.00	0.00
50.00	230.00	0.00
50.00	235.00	0.00
50.00	240.00	0.00
50.00	245.00	0.00
50.00	250.00	0.00
50.00	255.00	0.00
50.00	260.00	0.00
50.00	265.00	0.00
50.00	270.00	0.00
50.00	275.00	0.00
50.00	280.00	0.00
50.00	285.00	0.00
50.00	290.00	0.00
50.00	295.00	0.00
50.00	300.00	0.00
50.00	305.00	0.00
50.00	310.00	0.00
50.00	315.00	0.00
50.00	320.00	0.00
50.00	325.00	0.00
50.00	330.00	0.00
50.00	335.00	0.00
50.00	340.00	0.00
50.00	345.00	0.00
50.00	350.00	0.00
50.00	355.00	0.00
50.00	360.00	0.00
55.00	0.00	0.00
55.00	5.00	0.00
55.00	10.00	0.00
55.00	15.00	0.00
55.00	20.00	0.00
55.00	25.00	0.00
55.00	30.00	0.00
55.00	35.00	0.00
55.00	40.00	0.00
55.00	45.00	0.00
55.00	50.00	0.00
55.00	55.00	0.00
55.00	60.00	0.00
55.00	65.00	0.00
55.00	70.00	0.00
55.00	75.00	0.00
55.00	80.00	0.00
55.00	85.00	0.00
55.00	90.00	0.00
55.00	95.00	0.00
55.00	100.00	0.00
55.00	105.00	0.00
55.00	110.00	0.00
55.00	115.00	0.00
55.00	120.00	0.00
55.00	125.00	0.00
55.00	130.00	0.00
55.00	135.00	0.00
55.00	140.00	0.00
55.00	145.00	0.00
55.00	150.00	0.00
55.00	155.00	0.00
55.00	160.00	0.00
55.00	165.00	0.00
55.00	170.00	0.00
55.00	175.00	0.00
55.00	180.00	0.00
55.00	185.00	0.00
55.00	190.00	0.00
55.00	195.00	0.00
55.00	200.00	0.00
55.00	205.00	0.00
55.00	210.00	0.00
55.00	215.00	0.00
55.00	220.00	0.00
55.00	225.00	0.00
55.00	230.00	0.00
55.00	235.00	0.00
55.00	240.00	0.00
55.00	245.00	0.00
55.00	250.00	0.00
55.00	255.00	0.00
55.00	260.00	0.00
55.00	265.00	0.00
55.00	270.00	0.00
55.00	275.00	0.00
55.00	280.00	0.00
55.00	285.00	0.00
55.00	290.00	0.00
55.00	295.00	0.00
55.00	300.00	0.00
55.00	305.00	0.00
55.00	310.00	0.00
55.00	315.00	0.00
55.00	320.00	0.00
55.00	325.00	0.00
55.00	330.00	0.00
55.00	335.00	0.00
55.00	340.00	0.00
55.00	345.00	0.00
55.00	350.00	0.00
55.00	355.00	0.00
55.00	360.00	0.00
60.00	0.00	0.00
60.00	5.00	0.00
60.00	10.00	0.00
60.00	15.00	0.00
60.00	20.00	0.00
60.00	25.00	0.00
60.00	30.00	0.00
60.00	35.00	0.00
60.00	40.00	0.00
60.00	45.00	0.00
60.00	50.00	0.00
60.00	55.00	0.00
60.00	60.00	0.00
60.00	65.00	0.00
60.00	70.00	0.00
60.00	75.00	0.00
60.00	80.00	0.00
60.00	85.00	0.00
60.00	90.00	0.00
60.00	95.00	0.00
60.00	100.00	0.00
60.00	105.00	0.00
60.00	110.00	0.00
60.00	115.00	0.00
60.00	120.00	0.00
60.00	125.00	0.00
60.00	130.00	0.00
60.00	135.00	0.00
60.00	140.00	0.00
60.00	145.00	0.00
60.00	150.00	0.00
60.00	155.00	0.00
60.00	160.00	0.00
60.00	165.00	0.00
60.00	170.00	0.00
60.00	175.00	0.00
60.00	180.00	0.00
60.00	185.00	0.00
60.00	190.00	0.00
60.00	195.00	0.00
60.00	200.00	0.00
60.00	205.00	0.00
60.00	210.00	0.00
60.00	215.00	0.00
60.00	220.00	0.00
60.00	225.00	0.00
60.00	230.00	0.00
60.00	235.00	0.00
60.00	240.00	0.00
60.00	245.00	0.00
60.00	250.00	0.00
60.00	255.00	0.00
60.00	260.00	0.00
60.00	265.00	0.00
60.00	270.00	0.00
60.00	275.00	0.00
60.00	280.00	0.00
60.00	285.00	0.00
60.00	290.00	0.00
60.00	295.00	0.00
60.00	300.00	0.00
60.00	305.00	0.00
60.00	310.00	0.00
60.00	315.00	0.00
60.00	320.00	0.00
60.00	325.00	0.00
60.00	330.00	0.00
60.00	335.00	0.00
60.00	340.00	0.00
60.00	345.00	0.00
60.00	350.00	0.00
60.00	355.00	0.00
60.00	360.00	0.00
65.00	0.00	0.00
65.00	5.00	0.00
65.00	10.00	0.00
65.00	15.00	0.00
65.00	20.00	0.00
65.00	25.00	0.00
65.00	30.00	0.00
65.00	35.00	0.00
65.00	40.00	0.00
65.00	45.00	0.00
65.00	50.00	0.00
65.00	55.00	0.00
65.00	60.00	0.00
65.00	65.00	0.00
65.00	70.00	0.00
65.00	75.00	0.00
65.00	80.00	0.00
65.00	85.00	0.00
65.00	90.00	0.00
65.00	95.00	0.00
65.00	100.00	0.00
65.00	105.00	0.00
65.00	110.00	0.00
65.00	115.00	0.00
65.00	120.00	0.00
65.00	125.00	0.00
65.00	130.00	0.00
65.00	135.00	0.00
65.00	140.00	0.00
65.00	145.00	0.00
65.00	150.00	0.00
65.00	155.00	0.00
65.00	160.00	0.00
65.00	165.00	0.00
65.00	170.00	0.00
65.00	175.00	0.00
65.00	180.00	0.00
65.00	185.00	0.00
65.00	190.00	0.00
65.00	195.00	0.00
65.00	200.00	0.00
65.00	205.00	0.00
65.00	210.00	0.00
65.00	215.00	0.00
65.00	220.00	0.00
65.00	225.00	0.00
65.00	230.00	0.00
65.00	235.00	0.00
65.00	240.00	0.00
65.00	245.00	0.00
65.00	250.00	0.00
65.00	255.00	0.00
65.00	260.00	0.00
65.00	265.00	0.00
65.00	270.00	0.00
65.00	275.00	0.00
65.00	280.00	0.00
65.00	285.00	0.00
65.00	290.00	0.00
65.00	295.00	0.00
65.00	300.00	0.00
65.00	305.00	0.00
65.00	310.00	0.00
65.00	315.00	0.00
65.00	320.00	0.00
65.00	325.00	0.00
65.00	330.00	0.00
65.00	335.00	0.00
65.00	340.00	0.00
65.00	345.00	0.00
65.00	350.00	0.00
65.00	355.00	0.00
65.00	360.00	0.00
70.00	0.00	0.00
70.00	5.00	0.00
70.00	10.00	0.00
70.00	15.00	0.00
70.00	20.00	0.00
70.00	25.00	0.00
70.00	30.00	0.00
70.00	35.00	0.00
70.00	40.00	0.00
70.00	45.00	0.00
70.00	50.00	0.00
70.00	55.00	0.00
70.00	60.00	0.00
70.00	65.00	0.00
70.00	70.00	0.00
70.00	75.00	0.00
70.00	80.00	0.00
70.00	85.00	0.00
70.00	90.00	0.00
70.00	95.00	0.00
70.00	100.00	0.00
70.00	105.00	0.00
70.00	110.00	0.00
70.00	115.00	0.00
70.00	120.00	0.00
70.00	125.00	0.00
70.00	130.00	0.00
70.00	135.00	0.00
70.00	140.00	0.00
70.00	145.00	0.00
70.00	150.00	0.00
70.00	155.00	0.00
70.00	160.00	0.00
70.00	165.00	0.00
70.00	170.00	0.00
70.00	175.00	0.00
70.00	180.00	0.00
70.00	185.00	0.00
70.00	190.00	0.00
70.00	195.00	0.00
70.00	200.00	0.00
70.00	205.00	0.00
70.00	210.00	0.00
70.00	215.00	0.00
70.00	220.00	0.00
70.00	225.00	0.00
70.00	230.00	0.00
70.00	235.00	0.00
70.00	240.00	0.00
70.00	245.00	0.00
70.00	250.00	0.00
70.00	255.00	0.00
70.00	260.00	0.00
70.00	265.00	0.00
70.00	270.00	0.00
70.00	275.00	0.00
70.00	280.00	0.00
70.00	285.00	0.00
70.00	290.00	0.00
70.00	295.00	0.00
70.00	300.00	0.00
70.00	305.00	0.00
70.00	310.00	0.00
70.00	315.00	0.00
70.00	320.00	0.00
70.00	325.00	0.00
70.00	330.00	0.00
70.00	335.00	0.00
70.00	340.00	0.00
70.00	345.00	0.00
70.00	350.00	0.00
70.00	355.00	0.00
70.00	360.00	0.00
75.00	0.00	0.00
75.00	5.00	0.00
75.00	10.00	0.00
75.00	15.00	0.00
75.00	20.00	0.00
75.00	25.00	0.00
75.00	30.00	0.00
75.00	35.00	0.00
75.00	40.00	0.00
75.00	45.00	0.00
75.00	50.00	0.00
75.00	55.00	0.00
75.00	60.00	0.00
75.00	65.00	0.00
75.00	70.00	0.00
75.00	75.00	0.00
75.00	80.00	0.00
75.00	85.00	0.00
75.00	90.00	0.00
75.00	95.00	0.00
75.00	100.00	0.00
75.00	105.00	0.00
75.00	110.00	0.00
75.00	115.00	0.00
75.00	120.00	0.00
75.00	125.00	0.00
75.00	130.00	0.00
75.00	135.00	0.00
75.00	140.00	0.00
75.00	145.00	0.00
75.00	150.00	0.00
75.00	155.00	0.00
75.00	160.00	0.00
75.00	165.00	0.00
75.00	170.00	0.00
75.00	175.00	0.00
75.00	180.00	0.00
75.00	185.00	0.00
75.00	190.00	0.00
75.00	195.00	0.00
75.00	200.00	0.00
75.00	205.00	0.00
75.00	210.00	0.00
75.00	215.00	0.00
75.00	220.00	0.00
75.00	225.00	0.00
75.00	230.00	0.00
75.00	235.00	0.00
75.00	240.00	0.00
75.00	245.00	0.00
75.00	250.00	0.00
75.00	255.00	0.00
75.00	260.00	0.00
75.00	265.00	0.00
75.00	270.00	0.00
75.00	275.00	0.00
75.00	280.00	0.00
75.00	285.00	0.00
75.00	290.00	0.00
75.00	295.00	0.00
75.00	300.00	0.00
75.00	305.00	0.00
75.00	310.00	0.00
75.00	315.00	0.00
75.00	320.00	0.00
75.00	325.00	0.00
75.00	330.00	0.00
75.00	335.00	0.00
